

--------,灰嘴慧星蜂鸟属,,Taphrolesbia
--------,长尾蜂鸟属,,Aglaiocercus
--------,红尾慧星蜂鸟属,,Sappho
--------,刺嘴蜂鸟属,,Ramphomicron
--------,带尾蜂鸟属,,Lesbia
--------,山蜂鸟属,,Oreotrochilus
--------,铜尾彗星蜂鸟属,,Polyonymus
--------,反嘴蜂鸟属,,Opisthoprora
--------,辉尾蜂鸟属,,Metallura
--------,须蜂鸟属,,Oreonympha
--------,髯蜂鸟属,,Oxypogon
--------,尖嘴蜂鸟属,,Chalcostigma
--------,巨蜂鸟属,,Patagona
--------,宝石蜂鸟属,,Lampornis
--------,红喉蜂鸟属,,Lamprolaima
--------,大蜂鸟属,,Eugenes
--------,火喉蜂鸟属,,Panterpe
--------,星喉蜂鸟属,,Heliomaster
--------,火尾蜂鸟属,,Tilmatura
--------,林星蜂鸟属,,Calliphlox
--------,矛尾蜂鸟属,,Thaumastura
--------,短尾蜂鸟属,,Myrmia
--------,紫领蜂鸟属,,Myrtis
--------,绿洲蜂鸟属,,Rhodopis
--------,智利蜂鸟属,,Eulidia
--------,拟林星蜂鸟属,,Philodice
--------,细尾林星蜂鸟属,,Microstilbon
--------,林蜂鸟属,,Chaetocercus
--------,瑰丽蜂鸟属,,Calothorax
--------,中美剪尾蜂鸟属,,Doricha
--------,北蜂鸟属,,Archilochus
--------,巴哈马林星蜂鸟属,,Nesophlox
--------,吸蜜蜂鸟属,,Mellisuga
--------,丽头蜂鸟属,,Calypte
--------,煌蜂鸟属,,Selasphorus
--------,暗阔嘴蜂鸟属,,Phaeoptila
--------,拟翠蜂鸟属,,Riccordia
--------,阔嘴蜂鸟属,,Cynanthus
--------,翠蜂鸟属,,Chlorostilbon
--------,白耳蜂鸟属,,Basilinna
--------,楔尾刀翅蜂鸟属,,Pampa
--------,翠颏蜂鸟属,,Abeillia
--------,紫头蜂鸟属,,Klais
--------,凤头蜂鸟属,,Orthorhyncus
--------,花顶蜂鸟属,,Anthocephala
--------,凤冠蜂鸟属,,Stephanoxis
--------,刀翅蜂鸟属,,Campylopterus
--------,棕尾蜂鸟属,,Chalybura
--------,妍蜂鸟属,,Thalurania
--------,白顶蜂鸟属,,Microchera
--------,紫顶蜂鸟属,,Goldmania
--------,蓝顶蜂鸟属,,Eupherusa
--------,淡黄蜂鸟属,,Leucippus
--------,鳞胸刀翅蜂鸟属,,Phaeochroa
--------,秘鲁蜂鸟属,,Thaumasius
--------,点斑蜂鸟属,,Taphrospilus
--------,燕尾刀翅蜂鸟属,,Eupetomena
--------,绿斑蜂鸟属,,Talaphorus
--------,牙买加长尾蜂鸟属,,Trochilus
--------,紫冠蜂鸟属,,Ramosomyia
--------,灰腹蜂鸟属,,Saucerottia
--------,桂红蜂鸟属,,Amazilia
--------,艳蜂鸟属,,Amazilis
--------,安第斯蜂鸟属,,Uranomitra
--------,金尾蜂鸟属,,Chrysuronia
--------,白喉蜂鸟属,,Leucochloris
--------,蓝喉蜂鸟属,,Chionomesa
--------,红嘴蜂鸟属,,Hylocharis
--------,白腹蜂鸟属,,Elliotomyia
--------,蓝胸蜂鸟属,,Polyerata
--------,蓝颏青蜂鸟属,,Chlorestes


,鸮形目,,Strigiformes
----,草鸮科,Bay Owls & Barn Owls,Tytonidae
--------,栗鸮属,,Phodilus
--------,草鸮属,,Tyto
----,鸱鸮科,Owls,Strigidae
--------,丛鹰鸮属,,Uroglaux
--------,古巴角鸮属,,Margarobyas
--------,鹰鸮属,,Ninox
--------,领鸺鹠属,,Taenioptynx
--------,须鸮属,,Xenoglaux
--------,姬鸮属,,Micrathene
--------,鬼鸮属,,Aegolius
--------,小鸮属,,Athene
--------,猛鸮属,,Surnia
--------,鸺鹠属,,Glaucidium
--------,角鸮属,,Otus
--------,白脸鸮属,,Ptilopsis
--------,长耳鸮属,,Asio
--------,鬃鸮属,,Jubula
--------,雕鸮属,,Bubo
--------,斑渔鸮属,,Scotopelia
--------,渔鸮属,,Ketupa
--------,美洲角鸮属,,Psiloscops
--------,珠眉角鸮属,,Gymnasio
--------,鸣角鸮属,,Megascops
--------,冠鸮属,,Lophostrix
--------,眼镜鸮属,,Pulsatrix
--------,林鸮属,,Strix


,美洲鹫目,,Cathartiformes
----,美洲鹫科,New World Vultures,Cathartidae
--------,加州神鹫属,,Gymnogyps
--------,王鹫属,,Sarcoramphus
--------,安第斯鹫属,,Vultur
--------,黑美洲鹫属,,Coragyps
--------,美洲鹫属,,Cathartes


,鹰形目,,Accipitriformes
----,蛇鹫科,Secretarybird,Sagittariidae
--------,蛇鹫属,,Sagittarius
----,鹗科,Osprey,Pandionidae
--------,鹗属,,Pandion
----,鹰科,Kites & Old World Vultures & Eagles & Hawks,Accipitridae
--------,小鸢属,,Gampsonyx
--------,剪尾鸢属,,Chelictinia
--------,黑翅鸢属,,Elanus
--------,鬣鹰属,,Polyboroides
--------,棕榈鹫属,,Gypohierax
--------,胡兀鹫属,,Gypaetus
--------,白兀鹫属,,Neophron
--------,马岛蛇雕属,,Eutriorchis
--------,美洲鸢属,,Leptodon
--------,钩嘴鸢属,,Chondrohierax
--------,鹃隼属,,Aviceda
--------,蜂鹰属,,Pernis
--------,燕尾鸢属,,Elanoides
--------,鵟鸢属,,Hamirostra
--------,方尾鸢属,,Lophoictinia
--------,长尾鵟属,,Henicopernis
--------,黑兀鹫属,,Sarcogyps
--------,白头秃鹫属,,Trigonoceps
--------,秃鹫属,,Aegypius
--------,肉垂秃鹫属,,Torgos
--------,冠兀鹫属,,Necrosyrtes
--------,兀鹫属,,Gyps
--------,蛇雕属,,Spilornis
--------,菲律宾雕属,,Pithecophaga
--------,短尾雕属,,Terathopius
--------,短趾雕属,,Circaetus
--------,冠鹰雕属,,Stephanoaetus
--------,亚洲鹰雕属,,Nisaetus
--------,鹰雕属,,Spizaetus
--------,棕腹隼雕属,,Lophotriorchis
--------,猛雕属,,Polemaetus
--------,长冠鹰雕属,,Lophaetus
--------,林雕属,,Ictinaetus
--------,乌雕属,,Clanga
--------,隼雕属,,Hieraaetus
--------,雕属,,Aquila
--------,新几内亚角雕属,,Harpyopsis
--------,食蝠鸢属,,Macheiramphus
--------,角雕属,,Harpia
--------,冠雕属,,Morphnus
--------,凤头鹰属,,Lophospiza
--------,小歌鹰属,,Micronisus
--------,长尾鹰属,,Urotriorchis
--------,歌鹰属,,Melierax
--------,蜥鵟属,,Kaupifalco
--------,非洲鹰属,,Aerospiza
--------,雀鹰属,,Tachyspiza
--------,赤鹰属,,Erythrotriorchis
--------,鹰属,,Accipiter
--------,苍鹰属,,Astur
--------,巨赤鹰属,,Megatriorchis
--------,鹞属,,Circus
--------,齿鸢属,,Harpagus
--------,侏鹰属,,Microspizias
--------,栗鸢属,,Haliastur
--------,鸢属,,Milvus
--------,海雕属,,Haliaeetus
--------,渔雕属,,Icthyophaga
--------,鵟鹰属,,Butastur
--------,灰鸢属,,Ictinia
--------,鹤鹰属,,Geranospiza
--------,黑领鵟属,,Busarellus
--------,黑臀食螺鸢属,,Helicolestes
--------,螺鸢属,,Rostrhamus
--------,横斑南美鵟属,,Morphnarchus
--------,铅色南美鵟属,,Cryptoleucopteryx
--------,鸡鵟属,,Buteogallus
--------,阔嘴鵟属,,Rupornis
--------,栗翅鹰属,,Parabuteo
--------,白南美鵟属,,Pseudastur
--------,鵟雕属,,Geranoaetus
--------,南美鵟属,,Leucopternis
--------,百慕大鵟属,,Bermuteo
--------,鵟属,,Buteo


,鼠鸟目,,Coliiformes
----,鼠鸟科,Mousebirds,Coliidae
--------,长尾鼠鸟属,,Urocolius
--------,鼠鸟属,,Colius


,鹃三宝鸟目,,Leptosomiformes
----,鹃三宝鸟科,Cuckoo-roller,Leptosomidae
--------,鹃三宝鸟属,,Leptosomus


,咬鹃目,,Trogoniformes
----,咬鹃科,Trogons,Trogonidae
--------,非洲咬鹃属,,Apaloderma
--------,蓝尾咬鹃属,,Apalharpactes
--------,咬鹃属,,Harpactes
--------,角咬鹃属,,Euptilotis
--------,绿咬鹃属,,Pharomachrus
--------,古巴咬鹃属,,Priotelus
--------,美洲咬鹃属,,Trogon


,犀鸟目,,Bucerotiformes
----,戴胜科,Hoopoes,Upupidae
--------,戴胜属,,Upupa
----,林戴胜科,Wood Hoopoes & Scimitarbills,Phoeniculidae
--------,弯嘴林戴胜属,,Rhinopomastus
--------,林戴胜属,,Phoeniculus
----,犀鸟科,Hornbills,Bucerotidae
--------,地犀鸟属,,Bucorvus
--------,冕弯嘴犀鸟属,,Lophoceros
--------,弯嘴犀鸟属,,Tockus
--------,白冠犀鸟属,,Berenicornis
--------,黑弯嘴犀鸟属,,Horizocerus
--------,盔噪犀鸟属,,Ceratogymna
--------,噪犀鸟属,,Bycanistes
--------,盔犀鸟属,,Rhinoplax
--------,犀鸟属,,Buceros
--------,小盔犀鸟属,,Anorrhinus
--------,灰犀鸟属,,Ocyceros
--------,斑犀鸟属,,Anthracoceros
--------,棕颈犀鸟属,,Aceros
--------,花冠皱盔犀鸟属,,Rhyticeros
--------,皱盔犀鸟属,,Rhabdotorrhinus
--------,菲律宾犀鸟属,,Penelopides


,佛法僧目,,Coraciiformes
----,地三宝鸟科,Ground Rollers,Brachypteraciidae
--------,鳞斑地三宝鸟属,,Geobiastes
--------,地三宝鸟属,,Brachypteracias
--------,长尾地三宝鸟属,,Uratelornis
--------,马岛地三宝鸟属,,Atelornis
----,佛法僧科,Rollers,Coraciidae
--------,三宝鸟属,,Eurystomus
--------,佛法僧属,,Coracias
----,蜂虎科,Bee-eaters,Meropidae
--------,夜蜂虎属,,Nyctyornis
--------,须蜂虎属,,Meropogon
--------,蜂虎属,,Merops
----,短尾鴗科,Todies,Todidae
--------,短尾鴗属,,Todus
----,翠鴗科,Motmots,Momotidae
--------,短尾翠鴗属,,Hylomanes
--------,绿眉翠鴗属,,Eumomota
--------,隆嘴翠鴗属,,Electron
--------,蓝喉翠鴗属,,Aspatha
--------,棕翠鴗属,,Baryphthengus
--------,翠鴗属,,Momotus
----,翠鸟科,Kingfishers,Alcedinidae
--------,小翠鸟属,,Ispidina
--------,科里翠鸟属,,Corythornis
--------,翠鸟属,,Alcedo
--------,三趾翠鸟属,,Ceyx
--------,大鱼狗属,,Megaceryle
--------,鱼狗属,,Ceryle
--------,绿鱼狗属,,Chloroceryle
--------,横斑翠鸟属,,Lacedo
--------,鹳嘴翡翠属,,Pelargopsis
--------,翡翠属,,Halcyon
--------,苏拉蓝耳翠鸟属,,Cittura
--------,仙翡翠属,,Tanysiptera
--------,钩嘴翠鸟属,,Melidora
--------,笑翠鸟属,,Dacelo
--------,白腰翡翠属,,Caridonax
--------,栗领翡翠属,,Actenoides
--------,黄嘴翡翠属,,Syma
--------,林翡翠属,,Todiramphus


,鹟䴕目,,Galbuliformes
----,鹟䴕科,Jacamars,Galbulidae
--------,三趾鹟䴕属,,Jacamaralcyon
--------,苍头鹟䴕属,,Brachygalba
--------,大鹟䴕属,,Jacamerops
--------,白耳鹟䴕属,,Galbalcyrhynchus
--------,鹟䴕属,,Galbula
----,蓬头䴕科,Puffbirds,Bucconidae
--------,蓬头䴕属,,Bucco
--------,横斑蓬头䴕属,,Nystalus
--------,黄翅䴕属,,Chelidoptera
--------,黑䴕属,,Monasa
--------,小蓬头䴕属,,Nonnula
--------,须蓬头䴕属,,Malacoptila
--------,白脸䴕属,,Hapaloptila
--------,矛蓬头䴕属,,Micromonacha
--------,黄喉蓬头䴕属,,Hypnelus
--------,黑胸蓬头䴕属,,Notharchus


,䴕形目,,Piciformes
----,拟啄木鸟科,Asian Barbets,Megalaimidae
--------,褐拟啄木鸟属,,Caloramphus
--------,拟啄木鸟属,,Psilopogon
----,非洲拟啄木鸟科,African Barbets,Lybiidae
--------,黄嘴拟啄木鸟属,,Trachylaemus
--------,非洲地拟啄木鸟属,,Trachyphonus
--------,非洲绿拟啄木鸟属,,Cryptolybia
--------,补啄木鸟属,,Buccanodon
--------,白耳拟啄木鸟属,,Stactolaema
--------,裸颊拟啄木鸟属,,Gymnobucco
--------,钟声拟啄木鸟属,,Pogoniulus
--------,彩拟啄木鸟属,,Tricholaema
--------,褐胸拟啄木鸟属,,Pogonornis
--------,非洲拟啄木鸟属,,Lybius
----,须啄木鸟科,New World Barbets,Capitonidae
--------,黄嘴须啄木鸟属,,Eubucco
--------,须啄木鸟属,,Capito
----,巨嘴拟啄木鸟科,Prong-billed Barbet & Toucan Barbet,Semnornithidae
--------,巨嘴拟啄木鸟属,,Semnornis
----,巨嘴鸟科,Toucans,Ramphastidae
--------,巨嘴鸟属,,Ramphastos
--------,簇舌巨嘴鸟属,,Pteroglossus
--------,绿巨嘴鸟属,,Aulacorhynchus
--------,山巨嘴鸟属,,Andigena
--------,小巨嘴鸟属,,Selenidera
----,响蜜䴕科,Honeyguides,Indicatoridae
--------,蜜䴕属,,Prodotiscus
--------,琴尾响蜜䴕属,,Melichneutes
--------,中非响蜜䴕属,,Melignomon
--------,响蜜䴕属,,Indicator
----,啄木鸟科,Woodpeckers,Picidae
--------,蚁䴕属,,Jynx
--------,姬啄木鸟属,,Picumnus
--------,非洲姬啄木鸟属,,Verreauxia
--------,棕啄木鸟属,,Sasia
--------,安岛姬啄木鸟属,,Nesoctites
--------,黑冠啄木鸟属,,Hemicircus
--------,栗啄木鸟属,,Micropternus
--------,斑啄木鸟属,,Meiglyptes
--------,竹啄木鸟属,,Gecinulus
--------,金背三趾啄木鸟属,,Dinopium
--------,绿啄木鸟属,,Picus
--------,黄冠啄木鸟属,,Chrysophlegma
--------,褐耳啄木鸟属,,Pardipicus
--------,地啄木鸟属,,Geocolaptes
--------,绿背斑啄木鸟属,,Campethera
--------,大灰啄木鸟属,,Mulleripicus
--------,黑啄木鸟属,,Dryocopus
--------,中美啄木鸟属,,Celeus
--------,棕翅啄木鸟属,,Piculus
--------,扑翅䴕属,,Colaptes
--------,帝啄木鸟属,,Campephilus
--------,噪啄木鸟属,,Blythipicus
--------,大金背啄木鸟属,,Chrysocolaptes
--------,吸汁啄木鸟属,,Sphyrapicus
--------,古巴绿啄木鸟属,,Xiphidiopicus
--------,食果啄木鸟属,,Melanerpes
--------,三趾啄木鸟属,,Picoides
--------,姬啄木属,,Yungipicus
--------,黄额斑啄木鸟属,,Leiopicus
--------,中斑啄木鸟属,,Dendrocoptes
--------,火腹啄木鸟属,,Chloropicus
--------,灰啄木鸟属,,Dendropicos
--------,啄木鸟属,,Dendrocopos
--------,林啄木鸟属,,Dryobates
--------,红顶啄木鸟属,,Leuconotopicus
--------,黄臀啄木鸟属,,Veniliornis


,叫鹤目,,Cariamiformes
----,叫鹤科,Seriemas,Cariamidae
--------,红腿叫鹤属,,Cariama
--------,黑腿叫鹤属,,Chunga


,隼形目,,Falconiformes
----,隼科,Falcons & Caracaras,Falconidae
--------,笑隼属,,Herpetotheres
--------,林隼属,,Micrastur
--------,斑翅花隼属,,Spiziapteryx
--------,卡拉卡拉鹰属,,Caracara
--------,红喉巨隼属,,Ibycter
--------,巨隼属,,Daptrius
--------,侏隼属,,Polihierax
--------,小隼属,,Microhierax
--------,白腰侏隼属,,Neohierax
--------,隼属,,Falco


,鹦形目,,Psittaciformes
----,鸮鹦鹉科,New Zeal & Parrots,Strigopidae
--------,鸮鹦鹉属,,Strigops
--------,啄羊鹦鹉属,,Nestor
----,凤头鹦鹉科,Cockatoos,Cacatuidae
--------,红尾凤头鹦鹉,,Calyptorhynchus
--------,黑凤头鹦鹉属,,Zanda
--------,鸡尾鹦鹉属,,Nymphicus
--------,棕树凤头鹦鹉属,,Probosciger
--------,红冠灰凤头鹦鹉属,,Callocephalon
--------,粉红凤头鹦鹉属,,Eolophus
--------,白凤头鹦鹉属,,Cacatua
----,鹦鹉科,African & New World Parrots,Psittacidae
--------,非洲灰鹦鹉属,,Psittacus
--------,大头鹦鹉属,,Poicephalus
--------,灰顶鹦哥属,,Psilopsiagon
--------,特布伊鹦哥属,,Nannopsittaca
--------,横斑鹦哥属,,Bolborhynchus
--------,图伊特鹦鹉属,,Touit
--------,福普斯鹦哥属,,Forpus
--------,和尚鹦哥属,,Myiopsitta
--------,纯色鹦哥属,,Brotogeris
--------,红顶鹦哥属,,Pionopsitta
--------,蓝腹鹦哥属,,Triclaria
--------,红脸鹦哥属,,Hapalopsittaca
--------,番红头鹦哥属,,Pyrilia
--------,短尾鹦哥属,,Graydidascalus
--------,黄头鹦哥属,,Alipiopsitta
--------,裸眼鹦哥属,,Pionus
--------,亚马逊鹦鹉属,,Amazona
--------,鹰头鹦鹉属,,Deroptyus
--------,白腹鹦哥属,,Pionites
--------,厚嘴鹦哥属,,Rhynchopsitta
--------,小锥尾鹦鹉属,,Pyrrhura
--------,南鹦哥属,,Enicognathus
--------,穴鹦哥属,,Cyanoliseus
--------,蓝金刚鹦鹉属,,Anodorhynchus
--------,卡罗莱纳鹦哥属,,Conuropsis
--------,锥尾鹦鹉属,,Aratinga
--------,小蓝金刚鹦鹉属,,Cyanopsitta
--------,红腹金刚鹦鹉属,,Orthopsittaca
--------,蓝翅金刚鹦鹉属,,Primolius
--------,金刚鹦鹉属,,Ara
--------,欧普锥尾鹦鹉属,,Eupsittula
--------,黄耳鹦哥属,,Ognorhynchus
--------,金羽鹦哥属,,Leptosittaca
--------,蓝冠鹦哥属,,Thectocercus
--------,金鹦哥属,,Guaruba
--------,红肩金刚鹦鹉属,,Diopsittaca
--------,卡拉锥尾鹦鹉属,,Psittacara
----,旧大陆鹦鹉科,Old World Parrots,Psittaculidae
--------,彼氏鹦鹉属,,Psittrichas
--------,马岛鹦鹉属,,Coracopsis
--------,侏鹦鹉属,,Micropsitta
--------,王鹦鹉属,,Alisterus
--------,红翅鹦鹉属,,Aprosmictus
--------,超级鹦鹉属,,Polytelis
--------,扇尾鹦鹉属,,Prioniturus
--------,折衷鹦鹉属,,Eclectus
--------,红脸鹦鹉属,,Geoffroyus
--------,蓝腰鹦鹉属,,Psittinus
--------,马斯克林鹦鹉属,,Mascarinus
--------,毛里求斯冕鹦鹉属,,Lophopsittacus
--------,罗岛鹦鹉属,,Necropsittacus
--------,巨嘴鹦鹉属,,Tanygnathus
--------,鹦鹉属,,Psittacula
--------,虎斑鹦鹉属,,Psittacella
--------,地鹦鹉属,,Pezoporus
--------,伯氏鹦鹉属,,Neopsephotus
--------,橙腹鹦鹉属,,Neophema
--------,红尾绿鹦鹉属,,Lathamus
--------,辉鹦鹉属,,Prosopeia
--------,翎冠鹦鹉属,,Eunymphicus
--------,长尾鹦鹉属,,Cyanoramphus
--------,环颈鹦鹉属,,Barnardius
--------,玫瑰鹦鹉属,,Platycercus
--------,金肩鹦鹉属,,Psephotus
--------,蓝额鹦鹉属,,Northiella
--------,红顶鹦鹉属,,Purpureicephalus
--------,派翁尼斯鹦鹉属,,Psephotellus
--------,菲律宾鹦鹉属,,Bolbopsittacus
--------,牡丹鹦鹉属,,Agapornis
--------,短尾鹦鹉属,,Loriculus
--------,果鹦鹉属,,Nannopsittacus
--------,无花果鹦鹉属,,Cyclopsitta
--------,虎皮鹦鹉属,,Melopsittacus
--------,紫颊吸蜜鹦鹉属,,Oreopsittacus
--------,威氏鹦鹉属,,Charminetta
--------,蓝脸鹦鹉属,,Hypocharmosyna
--------,仙鹦鹉属,,Charmosynopsis
--------,棕榈鹦鹉属,,Charmosyna
--------,威尼吸蜜鹦鹉属,,Vini
--------,黄嘴吸蜜鹦鹉属,,Neopsittacus
--------,黑顶吸蜜鹦鹉属,,Lorius
--------,红额鹦鹉属,,Psitteuteles
--------,姬鹦鹉属,,Parvipsitta
--------,铜色鹦鹉属,,Chalcopsitta
--------,戈氏鹦鹉属,,Glossoptilus
--------,彩虹鹦鹉属,,Trichoglossus


,雀形目,,Passeriformes
----,刺鹩科,New Zeal & Wrens,Acanthisittidae
--------,斯蒂芬岛异鹩属,,Traversia
--------,刺鹩属,,Acanthisitta
--------,异鹩属,,Xenicus
----,裸眉鸫科,Asities,Philepittidae
--------,裸眉鸫属,,Philepitta
--------,弯嘴裸眉鸫属,,Neodrepanis
----,阔嘴鸟科,Grauer's Broadbill & Asian Broadbills,Eurylaimidae
--------,非洲绿阔嘴鸟属,,Pseudocalyptomena
--------,暗阔嘴鸟属,,Corydon
--------,长尾阔嘴鸟属,,Psarisomus
--------,肉垂阔嘴鸟属,,Sarcophanops
--------,阔嘴鸟属,,Eurylaimus
--------,黑红阔嘴鸟属,,Cymbirhynchus
--------,丝冠鸟属,,Serilophus
----,非洲阔嘴鸟科,African & Green Broadbills,Calyptomenidae
--------,绿阔嘴鸟属,,Calyptomena
--------,非洲阔嘴鸟属,,Smithornis
----,阔嘴霸鹟科,Sapayoa,Sapayoidae
--------,阔嘴霸鹟属,,Sapayoa
----,八色鸫科,Pittas,Pittidae
--------,红胸八色鸫属,,Erythropitta
--------,蓝八色鸫属,,Hydrornis
--------,八色鸫属,,Pitta
----,娇鹟科,Manakins,Pipridae
--------,小霸娇鹟属,,Tyranneutes
--------,霸娇鹟属,,Neopelma
--------,针尾娇鹟属,,Ilicura
--------,金翅娇鹟属,,Masius
--------,白喉娇鹟属,,Corapipo
--------,红顶蓝背娇鹟属,,Chiroxiphia
--------,黑娇鹟属,,Xenopipo
--------,黄头绿娇鹟属,,Chloropipo
--------,绿娇鹟属,,Cryptopipo
--------,蓝冠娇鹟属,,Lepidothrix
--------,橙顶娇鹟属,,Heterocercus
--------,橙领娇鹟属,,Manacus
--------,娇鹟属,,Pipra
--------,红顶娇鹟属,,Machaeropterus
--------,白冠娇鹟属,,Pseudopipra
--------,红角娇鹟属,,Ceratopipra
----,伞鸟科,Cotingas,Cotingidae
--------,鳞斑食果伞鸟属,,Ampelioides
--------,食果伞鸟属,,Pipreola
--------,食浆果伞鸟属,,Carpornis
--------,异皮哈伞鸟属,,Snowornis
--------,红伞鸟属,,Phoenicircus
--------,动冠伞鸟属,,Rupicola
--------,白颊伞鸟属,,Zaratornis
--------,燕尾伞鸟属,,Phibalura
--------,割草鸟属,,Phytotoma
--------,栗腹伞鸟属,,Doliornis
--------,红冠伞鸟属,,Ampelion
--------,绯红果伞鸟属,,Haematoderus
--------,紫喉果伞鸟属,,Querula
--------,红领果伞鸟属,,Pyroderus
--------,三色伞鸟属,,Perissocephalus
--------,耳垂伞鸟属,,Cephalopterus
--------,紫喉伞鸟属,,Porphyrolaema
--------,裸颈果伞鸟属,,Gymnoderus
--------,黑脸伞鸟属,,Conioptilon
--------,白翅伞鸟属,,Xipholena
--------,白伞鸟属,,Carpodectes
--------,伞鸟属,,Cotinga
--------,钟伞鸟属,,Procnias
--------,皮哈伞鸟属,,Lipaugus
----,蒂泰霸鹟科,Tityras & Becards & Allies,Tityridae
--------,鵙伞鸟属,,Laniisoma
--------,斑伞鸟属,,Laniocera
--------,希夫霸鹟属,,Schiffornis
--------,紫须伞鸟属,,Iodopleura
--------,蒂泰霸鹟属,,Tityra
--------,白枕霸鹟属,,Xenopsaris
--------,厚嘴霸鹟属,,Pachyramphus
----,尖喙霸鹟科,Sharpbill,Oxyruncidae
--------,尖喙霸鹟属,,Oxyruncus
----,皇霸鹟科,Royal Flycatchers & Allies,Onychorhynchidae
--------,皇霸鹟属,,Onychorhynchus
--------,红尾霸鹟属,,Terenotriccus
--------,黄腰霸鹟属,,Myiobius
----,霸鹟科,Tyrant Flycatchers & Allies,Tyrannidae
--------,黑顶娇鹟属,,Piprites
--------,栗红霸鹟属,,Neopipo
--------,姬伞鸟属,,Calyptura
--------,铲嘴雀属,,Platyrinchus
--------,苇霸鹟属,,Tachuris
--------,蚁鷚属,,Corythopis
--------,棕头侏霸鹟属,,Pseudotriccus
--------,窄嘴霸鹟属,,Leptopogon
--------,绿纹霸鹟属,,Mionectes
--------,须霸鹟属,,Pogonotriccus
--------,姬霸鹟属,,Phylloscartes
--------,扁嘴霸鹟属,,Rhynchocyclus
--------,黄绿霸鹟属,,Tolmomyias
--------,黑胸霸鹟属,,Taeniotriccus
--------,褐霸鹟属,,Cnipodectes
--------,黑头哑霸鹟属,,Todirostrum
--------,哑霸鹟属,,Poecilotriccus
--------,侏哑霸鹟属,,Hemitriccus
--------,侏霸鹟属,,Myiornis
--------,淡眼侏霸鹟属,,Atalotriccus
--------,冠侏霸鹟属,,Lophotriccus
--------,弯嘴霸鹟属,,Oncostoma
--------,峭壁霸鹟属,,Hirundinea
--------,桂红霸鹟属,,Pyrrhomyias
--------,华丽霸鹟属,,Myiotriccus
--------,华丽斑翅霸鹟属,,Nephelomyias
--------,南美小霸鹟属,,Zimmerius
--------,鹡鸰霸鹟属,,Stigmatura
--------,棕侏霸鹟属,,Euscarthmus
--------,伶霸鹟属,,Inezia
--------,毛腿小霸鹟属,,Acrochordopus
--------,黑顶小霸鹟属,,Tyranniscus
--------,白眼先小霸鹟属,,Ornithion
--------,无须小霸鹟属,,Camptostoma
--------,黄顶小霸鹟属,,Tyrannulus
--------,伊拉鹟属,,Myiopagis
--------,拟霸鹟属,,Elaenia
--------,平原霸鹟属,,Suiriri
--------,灰白小霸鹟属,,Pseudelaenia
--------,黄色姬霸鹟属,,Capsiempis
--------,小霸鹟属,,Phyllomyias
--------,科岛霸鹟属,,Nesotriccus
--------,幽霸鹟属,,Mecocerculus
--------,尖尾霸鹟属,,Culicivora
--------,多拉霸鹟属,,Pseudocolopteryx
--------,多斑霸鹟属,,Polystictus
--------,灰姬霸鹟属,,Serpophaga
--------,敏雀霸鹟属,,Uromyias
--------,雀霸鹟属,,Anairetes
--------,扁嘴雀属,,Ramphotrigon
--------,西利霸鹟属,,Sirystes
--------,卡西霸鹟属,,Casiornis
--------,悲霸鹟属,,Rhytipterna
--------,蝇霸鹟属,,Myiarchus
--------,强霸鹟属,,Legatus
--------,阿蒂霸鹟属,,Attila
--------,牛霸鹟属,,Machetornis
--------,小食蝇霸鹟属,,Philohydor
--------,大食蝇霸鹟属,,Pitangus
--------,短嘴霸鹟属,,Myiozetetes
--------,大嘴霸鹟属,,Myiodynastes
--------,黄白喉霸鹟属,,Tyrannopsis
--------,船嘴霸鹟属,,Megarynchus
--------,蚊霸鹟属,,Conopias
--------,杂色冕霸鹟属,,Empidonomus
--------,王霸鹟属,,Tyrannus
--------,田霸鹟属,,Muscigralla
--------,斑翅霸鹟属,,Myiophobus
--------,黄眉唧霸鹟属,,Silvicultrix
--------,巴塔唧霸鹟属,,Colorhamphus
--------,唧霸鹟属,,Ochthoeca
--------,白须短嘴霸鹟属,,Phelpsia
--------,高地霸鹟属,,Guyramemua
--------,灌丛霸鹟属,,Sublegatus
--------,长尾霸鹟属,,Colonia
--------,白头沼泽霸鹟属,,Arundinicola
--------,水霸鹟属,,Fluvicola
--------,朱红霸鹟属,,Pyrocephalus
--------,剪尾灰霸鹟属,,Muscipipra
--------,飘带尾霸鹟属,,Gubernetes
--------,黑白蒙霸鹟属,,Heteroxolmis
--------,异尾霸鹟属,,Alectrurus
--------,淡褐唧霸鹟属,,Ochthornis
--------,暗褐霸鹟属,,Cnemotriccus
--------,褐胸斑翅霸鹟属,,Aphanotriccus
--------,灰胸纹霸鹟属,,Lathrotriccus
--------,带霸鹟属,,Xenotriccus
--------,灰胸长尾霸鹟属,,Sayornis
--------,纹霸鹟属,,Empidonax
--------,领霸鹟属,,Mitrephanes
--------,绿霸鹟属,,Contopus
--------,黄眉霸鹟属,,Satrapa
--------,小地霸鸫属,,Syrtidicola
--------,地霸鹟属,,Muscisaxicola
--------,棕背小霸鹟属,,Lessonia
--------,斑眼霸鹟属,,Hymenops
--------,黑霸鹟属,,Knipolegus
--------,红腰丛霸鹟属,,Cnemarchus
--------,蒙霸鹟属,,Xolmis
--------,红眼蒙霸鹟属,,Pyrope
